colorterm	term	force_color	tty_compatible	no_color	isatty	forced	is_terminal	is_dumb	color_system	no_color_flag
-	'dumb'	'0'	-	-	True	True	True	True	None	False
-	'dumb'	'0'	-	-	False	False	True	True	None	False
-	'dumb'	'0'	-	-	False	True	True	True	None	False
-	'dumb'	'0'	-	''	True	False	True	True	None	False
-	'dumb'	'0'	-	''	True	True	True	True	None	False
-	'dumb'	'0'	-	''	False	False	True	True	None	False
-	'dumb'	'0'	-	''	False	True	True	True	None	False
-	'dumb'	'0'	-	'1'	True	False	True	True	None	True
-	'dumb'	'0'	-	'1'	True	True	True	True	None	True
-	'dumb'	'0'	-	'1'	False	False	True	True	None	True
-	'dumb'	'0'	-	'1'	False	True	True	True	None	True
-	'dumb'	'0'	''	-	True	False	True	True	None	False
-	'dumb'	'0'	''	-	True	True	True	True	None	False
-	'dumb'	'0'	''	-	False	False	True	True	None	False
-	'dumb'	'0'	''	-	False	True	True	True	None	False
-	'dumb'	'0'	''	''	True	False	True	True	None	False
-	'dumb'	'0'	''	''	True	True	True	True	None	False
-	'dumb'	'0'	''	''	False	False	True	True	None	False
-	'dumb'	'0'	''	''	False	True	True	True	None	False
-	'dumb'	'0'	''	'1'	True	False	True	True	None	True
-	'dumb'	'0'	''	'1'	True	True	True	True	None	True
-	'dumb'	'0'	''	'1'	False	False	True	True	None	True
-	'dumb'	'0'	''	'1'	False	True	True	True	None	True
-	'dumb'	'0'	'0'	-	True	False	False	False	None	False
-	'dumb'	'0'	'0'	-	True	True	True	True	None	False
-	'dumb'	'0'	'0'	-	False	False	False	False	None	False
-	'dumb'	'0'	'0'	-	False	True	True	True	None	False
-	'dumb'	'0'	'0'	''	True	False	False	False	None	False
-	'dumb'	'0'	'0'	''	True	True	True	True	None	False
-	'dumb'	'0'	'0'	''	False	False	False	False	None	False
-	'dumb'	'0'	'0'	''	False	True	True	True	None	False
-	'dumb'	'0'	'0'	'1'	True	False	False	False	None	True
-	'dumb'	'0'	'0'	'1'	True	True	True	True	None	True
-	'dumb'	'0'	'0'	'1'	False	False	False	False	None	True
-	'dumb'	'0'	'0'	'1'	False	True	True	True	None	True
-	'dumb'	'0'	'1'	-	True	False	True	True	None	False
-	'dumb'	'0'	'1'	-	True	True	True	True	None	False
-	'dumb'	'0'	'1'	-	False	False	True	True	None	False
-	'dumb'	'0'	'1'	-	False	True	True	True	None	False
-	'dumb'	'0'	'1'	''	True	False	True	True	None	False
-	'dumb'	'0'	'1'	''	True	True	True	True	None	False
-	'dumb'	'0'	'1'	''	False	False	True	True	None	False
-	'dumb'	'0'	'1'	''	False	True	True	True	None	False
-	'dumb'	'0'	'1'	'1'	True	False	True	True	None	True
-	'dumb'	'0'	'1'	'1'	True	True	True	True	None	True
-	'dumb'	'0'	'1'	'1'	False	False	True	True	None	True
-	'dumb'	'0'	'1'	'1'	False	True	True	True	None	True
-	'unknown'	-	-	-	True	False	True	True	None	False
-	'unknown'	-	-	-	True	True	True	True	None	False
-	'unknown'	-	-	-	False	False	False	False	None	False
-	'unknown'	-	-	-	False	True	True	True	None	False
-	'unknown'	-	-	''	True	False	True	True	None	False
-	'unknown'	-	-	''	True	True	True	True	None	False
-	'unknown'	-	-	''	False	False	False	False	None	False
-	'unknown'	-	-	''	False	True	True	True	None	False
-	'unknown'	-	-	'1'	True	False	True	True	None	True
-	'unknown'	-	-	'1'	True	True	True	True	None	True
-	'unknown'	-	-	'1'	False	False	False	False	None	True
-	'unknown'	-	-	'1'	False	True	True	True	None	True
-	'unknown'	-	''	-	True	False	True	True	None	False
-	'unknown'	-	''	-	True	True	True	True	None	False
-	'unknown'	-	''	-	False	False	False	False	None	False
-	'unknown'	-	''	-	False	True	True	True	None	False
-	'unknown'	-	''	''	True	False	True	True	None	False
-	'unknown'	-	''	''	True	True	True	True	None	False
-	'unknown'	-	''	''	False	False	False	False	None	False
-	'unknown'	-	''	''	False	True	True	True	None	False
-	'unknown'	-	''	'1'	True	False	True	True	None	True
-	'unknown'	-	''	'1'	True	True	True	True	None	True
-	'unknown'	-	''	'1'	False	False	False	False	None	True
-	'unknown'	-	''	'1'	False	True	True	True	None	True
-	'unknown'	-	'0'	-	True	False	False	False	None	False
-	'unknown'	-	'0'	-	True	True	True	True	None	False
-	'unknown'	-	'0'	-	False	False	False	False	None	False
-	'unknown'	-	'0'	-	False	True	True	True	None	False
-	'unknown'	-	'0'	''	True	False	False	False	None	False
-	'unknown'	-	'0'	''	True	True	True	True	None	False
-	'unknown'	-	'0'	''	False	False	False	False	None	False
-	'unknown'	-	'0'	''	False	True	True	True	None	False
-	'unknown'	-	'0'	'1'	True	False	False	False	None	True
-	'unknown'	-	'0'	'1'	True	True	True	True	None	True
-	'unknown'	-	'0'	'1'	False	False	False	False	None	True
-	'unknown'	-	'0'	'1'	False	True	True	True	None	True
-	'unknown'	-	'1'	-	True	False	True	True	None	False
-	'unknown'	-	'1'	-	True	True	True	True	None	False
-	'unknown'	-	'1'	-	False	False	True	True	None	False
-	'unknown'	-	'1'	-	False	True	True	True	None	False
-	'unknown'	-	'1'	''	True	False	True	True	None	False
-	'unknown'	-	'1'	''	True	True	True	True	None	False
-	'unknown'	-	'1'	''	False	False	True	True	None	False
-	'unknown'	-	'1'	''	False	True	True	True	None	False
-	'unknown'	-	'1'	'1'	True	False	True	True	None	True
-	'unknown'	-	'1'	'1'	True	True	True	True	None	True
-	'unknown'	-	'1'	'1'	False	False	True	True	None	True
-	'unknown'	-	'1'	'1'	False	True	True	True	None	True
-	'unknown'	''	-	-	True	False	False	False	None	False
-	'unknown'	''	-	-	True	True	True	True	None	False
-	'unknown'	''	-	-	False	False	False	False	None	False
-	'unknown'	''	-	-	False	True	True	True	None	False
-	'unknown'	''	-	''	True	False	False	False	None	False
-	'unknown'	''	-	''	True	True	True	True	None	False
-	'unknown'	''	-	''	False	False	False	False	None	False
-	'unknown'	''	-	''	False	True	True	True	None	False
-	'unknown'	''	-	'1'	True	False	False	False	None	True
-	'unknown'	''	-	'1'	True	True	True	True	None	True
-	'unknown'	''	-	'1'	False	False	False	False	None	True
-	'unknown'	''	-	'1'	False	True	True	True	None	True
-	'unknown'	''	''	-	True	False	False	False	None	False
-	'unknown'	''	''	-	True	True	True	True	None	False
-	'unknown'	''	''	-	False	False	False	False	None	False
-	'unknown'	''	''	-	False	True	True	True	None	False
-	'unknown'	''	''	''	True	False	False	False	None	False
-	'unknown'	''	''	''	True	True	True	True	None	False
-	'unknown'	''	''	''	False	False	False	False	None	False
-	'unknown'	''	''	''	False	True	True	True	None	False
-	'unknown'	''	''	'1'	True	False	False	False	None	True
-	'unknown'	''	''	'1'	True	True	True	True	None	True
-	'unknown'	''	''	'1'	False	False	False	False	None	True
-	'unknown'	''	''	'1'	False	True	True	True	None	True
-	'unknown'	''	'0'	-	True	False	False	False	None	False
-	'unknown'	''	'0'	-	True	True	True	True	None	False
-	'unknown'	''	'0'	-	False	False	False	False	None	False
-	'unknown'	''	'0'	-	False	True	True	True	None	False
-	'unknown'	''	'0'	''	True	False	False	False	None	False
-	'unknown'	''	'0'	''	True	True	True	True	None	False
-	'unknown'	''	'0'	''	False	False	False	False	None	False
-	'unknown'	''	'0'	''	False	True	True	True	None	False
-	'unknown'	''	'0'	'1'	True	False	False	False	None	True
-	'unknown'	''	'0'	'1'	True	True	True	True	None	True
-	'unknown'	''	'0'	'1'	False	False	False	False	None	True
-	'unknown'	''	'0'	'1'	False	True	True	True	None	True
-	'unknown'	''	'1'	-	True	False	True	True	None	False
-	'unknown'	''	'1'	-	True	True	True	True	None	False
-	'unknown'	''	'1'	-	False	False	True	True	None	False
-	'unknown'	''	'1'	-	False	True	True	True	None	False
-	'unknown'	''	'1'	''	True	False	True	True	None	False
-	'unknown'	''	'1'	''	True	True	True	True	None	False
-	'unknown'	''	'1'	''	False	False	True	True	None	False
-	'unknown'	''	'1'	''	False	True	True	True	None	False
-	'unknown'	''	'1'	'1'	True	False	True	True	None	True
-	'unknown'	''	'1'	'1'	True	True	True	True	None	True
-	'unknown'	''	'1'	'1'	False	False	True	True	None	True
-	'unknown'	''	'1'	'1'	False	True	True	True	None	True
-	'unknown'	'1'	-	-	True	False	True	True	None	False
-	'unknown'	'1'	-	-	True	True	True	True	None	False
-	'unknown'	'1'	-	-	False	False	True	True	None	False
-	'unknown'	'1'	-	-	False	True	True	True	None	False
-	'unknown'	'1'	-	''	True	False	True	True	None	False
-	'unknown'	'1'	-	''	True	True	True	True	None	False
-	'unknown'	'1'	-	''	False	False	True	True	None	False
-	'unknown'	'1'	-	''	False	True	True	True	None	False
-	'unknown'	'1'	-	'1'	True	False	True	True	None	True
-	'unknown'	'1'	-	'1'	True	True	True	True	None	True
-	'unknown'	'1'	-	'1'	False	False	True	True	None	True
-	'unknown'	'1'	-	'1'	False	True	True	True	None	True
-	'unknown'	'1'	''	-	True	False	True	True	None	False
-	'unknown'	'1'	''	-	True	True	True	True	None	False
-	'unknown'	'1'	''	-	False	False	True	True	None	False
-	'unknown'	'1'	''	-	False	True	True	True	None	False
-	'unknown'	'1'	''	''	True	False	True	True	None	False
-	'unknown'	'1'	''	''	True	True	True	True	None	False
-	'unknown'	'1'	''	''	False	False	True	True	None	False
-	'unknown'	'1'	''	''	False	True	True	True	None	False
-	'unknown'	'1'	''	'1'	True	False	True	True	None	True
-	'unknown'	'1'	''	'1'	True	True	True	True	None	True
-	'unknown'	'1'	''	'1'	False	False	True	True	None	True
-	'unknown'	'1'	''	'1'	False	True	True	True	None	True
-	'unknown'	'1'	'0'	-	True	False	False	False	None	False
-	'unknown'	'1'	'0'	-	True	True	True	True	None	False
-	'unknown'	'1'	'0'	-	False	False	False	False	None	False
-	'unknown'	'1'	'0'	-	False	True	True	True	None	False
-	'unknown'	'1'	'0'	''	True	False	False	False	None	False
-	'unknown'	'1'	'0'	''	True	True	True	True	None	False
-	'unknown'	'1'	'0'	''	False	False	False	False	None	False
-	'unknown'	'1'	'0'	''	False	True	True	True	None	False
-	'unknown'	'1'	'0'	'1'	True	False	False	False	None	True
-	'unknown'	'1'	'0'	'1'	True	True	True	True	None	True
-	'unknown'	'1'	'0'	'1'	False	False	False	False	None	True
-	'unknown'	'1'	'0'	'1'	False	True	True	True	None	True
-	'unknown'	'1'	'1'	-	True	False	True	True	None	False
-	'unknown'	'1'	'1'	-	True	True	True	True	None	False
-	'unknown'	'1'	'1'	-	False	False	True	True	None	False
-	'unknown'	'1'	'1'	-	False	True	True	True	None	False
-	'unknown'	'1'	'1'	''	True	False	True	True	None	False
-	'unknown'	'1'	'1'	''	True	True	True	True	None	False
-	'unknown'	'1'	'1'	''	False	False	True	True	None	False
-	'unknown'	'1'	'1'	''	False	True	True	True	None	False
-	'unknown'	'1'	'1'	'1'	True	False	True	True	None	True
-	'unknown'	'1'	'1'	'1'	True	True	True	True	None	True
-	'unknown'	'1'	'1'	'1'	False	False	True	True	None	True
-	'unknown'	'1'	'1'	'1'	False	True	True	True	None	True
-	'unknown'	'0'	-	-	True	False	True	True	None	False
-	'unknown'	'0'	-	-	True	True	True	True	None	False
-	'unknown'	'0'	-	-	False	False	True	True	None	False
-	'unknown'	'0'	-	-	False	True	True	True	None	False
-	'unknown'	'0'	-	''	True	False	True	True	None	False
-	'unknown'	'0'	-	''	True	True	True	True	None	False
-	'unknown'	'0'	-	''	False	False	True	True	None	False
-	'unknown'	'0'	-	''	False	True	True	True	None	False
-	'unknown'	'0'	-	'1'	True	False	True	True	None	True
-	'unknown'	'0'	-	'1'	True	True	True	True	None	True
-	'unknown'	'0'	-	'1'	False	False	True	True	None	True
-	'unknown'	'0'	-	'1'	False	True	True	True	None	True
-	'unknown'	'0'	''	-	True	False	True	True	None	False
-	'unknown'	'0'	''	-	True	True	True	True	None	False
-	'unknown'	'0'	''	-	False	False	True	True	None	False
-	'unknown'	'0'	''	-	False	True	True	True	None	False
-	'unknown'	'0'	''	''	True	False	True	True	None	False
-	'unknown'	'0'	''	''	True	True	True	True	None	False
-	'unknown'	'0'	''	''	False	False	True	True	None	False
-	'unknown'	'0'	''	''	False	True	True	True	None	False
-	'unknown'	'0'	''	'1'	True	False	True	True	None	True
-	'unknown'	'0'	''	'1'	True	True	True	True	None	True
-	'unknown'	'0'	''	'1'	False	False	True	True	None	True
-	'unknown'	'0'	''	'1'	False	True	True	True	None	True
-	'unknown'	'0'	'0'	-	True	False	False	False	None	False
-	'unknown'	'0'	'0'	-	True	True	True	True	None	False
-	'unknown'	'0'	'0'	-	False	False	False	False	None	False
-	'unknown'	'0'	'0'	-	False	True	True	True	None	False
-	'unknown'	'0'	'0'	''	True	False	False	False	None	False
-	'unknown'	'0'	'0'	''	True	True	True	True	None	False
-	'unknown'	'0'	'0'	''	False	False	False	False	None	False
-	'unknown'	'0'	'0'	''	False	True	True	True	None	False
-	'unknown'	'0'	'0'	'1'	True	False	False	False	None	True
-	'unknown'	'0'	'0'	'1'	True	True	True	True	None	True
-	'unknown'	'0'	'0'	'1'	False	False	False	False	None	True
-	'unknown'	'0'	'0'	'1'	False	True	True	True	None	True
-	'unknown'	'0'	'1'	-	True	False	True	True	None	False
-	'unknown'	'0'	'1'	-	True	True	True	True	None	False
-	'unknown'	'0'	'1'	-	False	False	True	True	None	False
-	'unknown'	'0'	'1'	-	False	True	True	True	None	False
-	'unknown'	'0'	'1'	''	True	False	True	True	None	False
-	'unknown'	'0'	'1'	''	True	True	True	True	None	False
-	'unknown'	'0'	'1'	''	False	False	True	True	None	False
-	'unknown'	'0'	'1'	''	False	True	True	True	None	False
-	'unknown'	'0'	'1'	'1'	True	False	True	True	None	True
-	'unknown'	'0'	'1'	'1'	True	True	True	True	None	True
-	'unknown'	'0'	'1'	'1'	False	False	True	True	None	True
-	'unknown'	'0'	'1'	'1'	False	True	True	True	None	True
-	'xterm'	-	-	-	True	False	True	False	standard	False
-	'xterm'	-	-	-	True	True	True	False	standard	False
-	'xterm'	-	-	-	False	False	False	False	None	False
-	'xterm'	-	-	-	False	True	True	False	standard	False
-	'xterm'	-	-	''	True	False	True	False	standard	False
-	'xterm'	-	-	''	True	True	True	False	standard	False
-	'xterm'	-	-	''	False	False	False	False	None	False
-	'xterm'	-	-	''	False	True	True	False	standard	False
-	'xterm'	-	-	'1'	True	False	True	False	standard	True
-	'xterm'	-	-	'1'	True	True	True	False	standard	True
-	'xterm'	-	-	'1'	False	False	False	False	None	True
-	'xterm'	-	-	'1'	False	True	True	False	standard	True
-	'xterm'	-	''	-	True	False	True	False	standard	False
-	'xterm'	-	''	-	True	True	True	False	standard	False
-	'xterm'	-	''	-	False	False	False	False	None	False
-	'xterm'	-	''	-	False	True	True	False	standard	False
-	'xterm'	-	''	''	True	False	True	False	standard	False
-	'xterm'	-	''	''	True	True	True	False	standard	False
-	'xterm'	-	''	''	False	False	False	False	None	False
-	'xterm'	-	''	''	False	True	True	False	standard	False
-	'xterm'	-	''	'1'	True	False	True	False	standard	True
-	'xterm'	-	''	'1'	True	True	True	False	standard	True
-	'xterm'	-	''	'1'	False	False	False	False	None	True
-	'xterm'	-	''	'1'	False	True	True	False	standard	True
-	'xterm'	-	'0'	-	True	False	False	False	None	False
-	'xterm'	-	'0'	-	True	True	True	False	standard	False
-	'xterm'	-	'0'	-	False	False	False	False	None	False
-	'xterm'	-	'0'	-	False	True	True	False	standard	False
-	'xterm'	-	'0'	''	True	False	False	False	None	False
-	'xterm'	-	'0'	''	True	True	True	False	standard	False
-	'xterm'	-	'0'	''	False	False	False	False	None	False
-	'xterm'	-	'0'	''	False	True	True	False	standard	False
-	'xterm'	-	'0'	'1'	True	False	False	False	None	True
-	'xterm'	-	'0'	'1'	True	True	True	False	standard	True
-	'xterm'	-	'0'	'1'	False	False	False	False	None	True
-	'xterm'	-	'0'	'1'	False	True	True	False	standard	True
-	'xterm'	-	'1'	-	True	False	True	False	standard	False
-	'xterm'	-	'1'	-	True	True	True	False	standard	False
-	'xterm'	-	'1'	-	False	False	True	False	standard	False
-	'xterm'	-	'1'	-	False	True	True	False	standard	False
-	'xterm'	-	'1'	''	True	False	True	False	standard	False
-	'xterm'	-	'1'	''	True	True	True	False	standard	False
-	'xterm'	-	'1'	''	False	False	True	False	standard	False
-	'xterm'	-	'1'	''	False	True	True	False	standard	False
-	'xterm'	-	'1'	'1'	True	False	True	False	standard	True
-	'xterm'	-	'1'	'1'	True	True	True	False	standard	True
-	'xterm'	-	'1'	'1'	False	False	True	False	standard	True
-	'xterm'	-	'1'	'1'	False	True	True	False	standard	True
-	'xterm'	''	-	-	True	False	False	False	None	False
-	'xterm'	''	-	-	True	True	True	False	standard	False
-	'xterm'	''	-	-	False	False	False	False	None	False
-	'xterm'	''	-	-	False	True	True	False	standard	False
-	'xterm'	''	-	''	True	False	False	False	None	False
-	'xterm'	''	-	''	True	True	True	False	standard	False
-	'xterm'	''	-	''	False	False	False	False	None	False
-	'xterm'	''	-	''	False	True	True	False	standard	False
-	'xterm'	''	-	'1'	True	False	False	False	None	True
-	'xterm'	''	-	'1'	True	True	True	False	standard	True
-	'xterm'	''	-	'1'	False	False	False	False	None	True
-	'xterm'	''	-	'1'	False	True	True	False	standard	True
-	'xterm'	''	''	-	True	False	False	False	None	False
-	'xterm'	''	''	-	True	True	True	False	standard	False
-	'xterm'	''	''	-	False	False	False	False	None	False
-	'xterm'	''	''	-	False	True	True	False	standard	False
-	'xterm'	''	''	''	True	False	False	False	None	False
-	'xterm'	''	''	''	True	True	True	False	standard	False
-	'xterm'	''	''	''	False	False	False	False	None	False
-	'xterm'	''	''	''	False	True	True	False	standard	False
-	'xterm'	''	''	'1'	True	False	False	False	None	True
-	'xterm'	''	''	'1'	True	True	True	False	standard	True
-	'xterm'	''	''	'1'	False	False	False	False	None	True
-	'xterm'	''	''	'1'	False	True	True	False	standard	True
-	'xterm'	''	'0'	-	True	False	False	False	None	False
-	'xterm'	''	'0'	-	True	True	True	False	standard	False
-	'xterm'	''	'0'	-	False	False	False	False	None	False
-	'xterm'	''	'0'	-	False	True	True	False	standard	False
-	'xterm'	''	'0'	''	True	False	False	False	None	False
-	'xterm'	''	'0'	''	True	True	True	False	standard	False
-	'xterm'	''	'0'	''	False	False	False	False	None	False
-	'xterm'	''	'0'	''	False	True	True	False	standard	False
-	'xterm'	''	'0'	'1'	True	False	False	False	None	True
-	'xterm'	''	'0'	'1'	True	True	True	False	standard	True
-	'xterm'	''	'0'	'1'	False	False	False	False	None	True
-	'xterm'	''	'0'	'1'	False	True	True	False	standard	True
-	'xterm'	''	'1'	-	True	False	True	False	standard	False
-	'xterm'	''	'1'	-	True	True	True	False	standard	False
-	'xterm'	''	'1'	-	False	False	True	False	standard	False
-	'xterm'	''	'1'	-	False	True	True	False	standard	False
-	'xterm'	''	'1'	''	True	False	True	False	standard	False
-	'xterm'	''	'1'	''	True	True	True	False	standard	False
-	'xterm'	''	'1'	''	False	False	True	False	standard	False
-	'xterm'	''	'1'	''	False	True	True	False	standard	False
-	'xterm'	''	'1'	'1'	True	False	True	False	standard	True
-	'xterm'	''	'1'	'1'	True	True	True	False	standard	True
-	'xterm'	''	'1'	'1'	False	False	True	False	standard	True
-	'xterm'	''	'1'	'1'	False	True	True	False	standard	True
-	'xterm'	'1'	-	-	True	False	True	False	standard	False
-	'xterm'	'1'	-	-	True	True	True	False	standard	False
-	'xterm'	'1'	-	-	False	False	True	False	standard	False
-	'xterm'	'1'	-	-	False	True	True	False	standard	False
-	'xterm'	'1'	-	''	True	False	True	False	standard	False
-	'xterm'	'1'	-	''	True	True	True	False	standard	False
-	'xterm'	'1'	-	''	False	False	True	False	standard	False
-	'xterm'	'1'	-	''	False	True	True	False	standard	False
-	'xterm'	'1'	-	'1'	True	False	True	False	standard	True
